internal_id,Award ID,Recipient Name,Award Amount,Description,Awarding Agency,Awarding Sub Agency,Period of Performance Start Date,Period of Performance Current End Date,NAICS Code,NAICS Description,PSC Code,awarding_agency_id,agency_slug,generated_internal_id,_searched_as,Company
312917767,SP470119F0127,"LEIDOS, INC.",2644204.74,8506497579!TRANSITION OUT 6010- 6003 HOSTING ENTERPRISE,Department of Defense,Defense Logistics Agency,,,,,,1173.0,department-of-defense,CONT_AWD_SP470119F0127_9700_SP470112D0006_9700,Leidos,Leidos
297878299,FA239125CB015,"DYNETICS, INC.",2637180.0,COMBAT REFUELING AND OPERATIONS NETWORKED UNIVERSAL SYSTEMS (CRONUS) - AUTOMATED AIR-TO-AIR REFUELING (A3R) - BOOM AUTOMATION,Department of Defense,Department of the Air Force,,,,,,1173.0,department-of-defense,CONT_AWD_FA239125CB015_9700_-NONE-_-NONE-,Dynetics,Leidos
309531290,N0003922F7497,"LEIDOS, INC.",2629800.17,FOR THE PROVISION OF NON-PERSONAL SERVICES IAW SMIT CONTRACT AND THIS ORDER'S REQUIREMENT.,Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N0003922F7497_9700_N0003920D0054_9700,Leidos,Leidos
306720477,HHSH25044004,"LEIDOS, INC.",2604416.0,"IGF::OT::IGF  ""PRIORITY HDW CHANGES"" - HDW REDESIGN, OVERHAUL, AND MODERNIZATION",Department of Health and Human Services,Health Resources and Services Administration,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_HHSH25044004_7526_HHSH250201600032B_7526,Leidos,Leidos
291589554,75N92019F00063,"LEIDOS, INC.",2602397.11,TO EPSILON - INTRANET INTEGRATION,Department of Health and Human Services,National Institutes of Health,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_75N92019F00063_7529_HHSN268201800005B_7529,Leidos,Leidos
309531816,N0003923F7526,"LEIDOS, INC.",2600024.91,FOR THE PROVISION OF NON-PERSONAL SERVICES IAW SMIT CONTRACT AND THIS ORDER'S REQUIREMENT.,Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N0003923F7526_9700_N0003920D0054_9700,Leidos,Leidos
279026981,2032H522F00318,"LEIDOS, INC.",2590107.42,ACCOUNT MANAGEMENT SERVICES,Department of the Treasury,Internal Revenue Service,,,,,,456.0,department-of-the-treasury,CONT_AWD_2032H522F00318_2050_47QTCK18D0008_4732,Leidos,Leidos
297544871,EPG12300088,LEIDOS SMS INC,2588944.88,REGIONAL AV/TELECOMMUNICATIONS SUPPORT,Environmental Protection Agency,Environmental Protection Agency,,,,,,700.0,environmental-protection-agency,CONT_AWD_EPG12300088_6800_GS35F0142N_4730,Leidos,Leidos
311179456,N6883623FJS0U,"LEIDOS, INC.",2579253.27,NMCI - SMIT ORDERS 7/23 NEW AWARDS,Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N6883623FJS0U_9700_N0003920D0054_9700,Leidos,Leidos
273371160,0022,"LEIDOS, INC.",2566766.22,DEVELOPMENT/OPERATION SERVICES,Department of Defense,Department of the Army,,,,,,1173.0,department-of-defense,CONT_AWD_0022_9700_W74V8H04D0036_9700,Leidos,Leidos
309531704,N0003923F7270,"LEIDOS, INC.",2547728.0,FOR THE PROVISION OF NON-PERSONAL SERVICES IAW SMIT CONTRACT AND THIS ORDER'S REQUIREMENT.,Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N0003923F7270_9700_N0003920D0054_9700,Leidos,Leidos
311179066,N6883623F7CLF,"LEIDOS, INC.",2539949.79,"SERVICE, MAPPING, INTEGRATION, AND TRANSPORT (SMIT) NMCI SERVICES.",Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N6883623F7CLF_9700_N0003920D0054_9700,Leidos,Leidos
291588500,75N91025F00010,LEIDOS BIOMEDICAL RESEARCH INC,2532970.0,IPP NCI FEDERALLY FUNDED RESEARCH AND DEVELOPMENT CENTER (FFRDC) CONTRACT TO-F,Department of Health and Human Services,National Institutes of Health,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_75N91025F00010_7529_75N91019D00024_7529,Leidos Biomedical Research,Leidos
291588559,75N91025F00024,LEIDOS BIOMEDICAL RESEARCH INC,2510508.0,"DEVELOP, QUALIFY IMMUNOLOGICAL ASSAYS, AND PROVIDE CLINICAL SAMPLE TESTING FOR AAV-BASED GENE THERAPY CLINICAL CANDIDATES",Department of Health and Human Services,National Institutes of Health,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_75N91025F00024_7529_75N91019D00024_7529,Leidos Biomedical Research,Leidos
298578869,FA865119F1033,"DYNETICS, INC.",2489125.39,DEVELOPMENT OF MODULAR AIR DROPPED PACKAGE,Department of Defense,Department of the Air Force,,,,,,1173.0,department-of-defense,CONT_AWD_FA865119F1033_9700_FA865119D0066_9700,Dynetics,Leidos
297881699,FA248724FB005,"DYNETICS, INC.",2432742.4,TEST SYSTEMS AND EQUIPMENT CAPABILITIES - CIRCUIT BOARDS,Department of Defense,Department of the Air Force,,,,,,1173.0,department-of-defense,CONT_AWD_FA248724FB005_9700_FA248720D0071_9700,Dynetics,Leidos
291585299,75N91022F00003,LEIDOS BIOMEDICAL RESEARCH INC,2273479.0,CONSOLIDATED FACILITIES REQUIREMENTS FOR FY22 TASK ORDER-A.,Department of Health and Human Services,National Institutes of Health,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_75N91022F00003_7529_75N91019D00024_7529,Leidos Biomedical Research,Leidos
291586570,75N91023F00012,LEIDOS BIOMEDICAL RESEARCH INC,2266630.0,FY23 TASK ORDER E - 126330 B320 TRAILER,Department of Health and Human Services,National Institutes of Health,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_75N91023F00012_7529_75N91019D00024_7529,Leidos Biomedical Research,Leidos
277112411,1145PC23F0092,"1901 GROUP, LLC",2256985.92,HOSTING AND PROFESSIONAL SERVICES FOR THE PEACE CORPS OFFSITE DATACENTER,Peace Corps,Peace Corps,,,,,,89.0,peace-corps,CONT_AWD_1145PC23F0092_1145_GS35F0617W_4730,1901 Group,Leidos
291588504,75N91025F00011,LEIDOS BIOMEDICAL RESEARCH INC,2208530.0,FY25 FACILITIES TO G CONSTRUCTION OF BMP STRUCTURES FOR MDE STORM-WATER COMPLIANCE,Department of Health and Human Services,National Institutes of Health,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_75N91025F00011_7529_75N91019D00024_7529,Leidos Biomedical Research,Leidos
311619453,PC177057,"1901 GROUP, LLC",2163488.71,DATA CENTER COLOCATION HOSTING SERVICES. IGF::OT::IGF,Peace Corps,Peace Corps,,,,,,89.0,peace-corps,CONT_AWD_PC177057_1145_GS35F0617W_4730,1901 Group,Leidos
298427769,FA813619FA043,LEIDOS INC,2150349.19,COMPREHENSIVE ENGINE MANAGEMENT SYSTEM (CEM),Department of Defense,Department of the Air Force,,,,,,1173.0,department-of-defense,CONT_AWD_FA813619FA043_9700_FA873215D0009_9700,Leidos Inc,Leidos
298592472,FA875018C0042,KUDU DYNAMICS LLC,2134938.0,OUIJA BOARD,Department of Defense,Department of the Air Force,,,,,,1173.0,department-of-defense,CONT_AWD_FA875018C0042_9700_-NONE-_-NONE-,Kudu Dynamics,Leidos
291583037,75N91020F00036,LEIDOS BIOMEDICAL RESEARCH INC,2129629.0,EXPANSION AND DISTRIBUTION OF NOVEL NGCMS,Department of Health and Human Services,National Institutes of Health,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_75N91020F00036_7529_75N91019D00024_7529,Leidos Biomedical Research,Leidos
291584125,75N91021F00009,LEIDOS BIOMEDICAL RESEARCH INC,2123721.0,MANUFACTURING PROCESS DEVELOPMENT FOR MICROBIAL EXPRESSION OF GRIFFITHSIN,Department of Health and Human Services,National Institutes of Health,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_75N91021F00009_7529_75N91019D00024_7529,Leidos Biomedical Research,Leidos
307305665,HR001125C0014,KUDU DYNAMICS LLC,2110056.0,INTELLIGENT GENERATION OF TOOLS FOR SECURITY (INGOTS),Department of Defense,Defense Advanced Research Projects Agency,,,,,,1173.0,department-of-defense,CONT_AWD_HR001125C0014_9700_-NONE-_-NONE-,Kudu Dynamics,Leidos
308028214,IND13PD01012,1901 GROUP LLC,2105563.71,CHANGE MANAGEMENT AND REMOTE ACCESS SUPPORT OCIO  IGF::CT::IGF,Department of the Interior,Departmental Offices,,,,,,209.0,department-of-the-interior,CONT_AWD_IND13PD01012_1406_GS06F0630Z_4730,1901 Group,Leidos
297878188,FA238524CB036,"DYNETICS, INC.",2069332.0,SMALL HYBRID AERIAL REFUELING KIT,Department of Defense,Department of the Air Force,,,,,,1173.0,department-of-defense,CONT_AWD_FA238524CB036_9700_-NONE-_-NONE-,Dynetics,Leidos
291588486,75N91025F00007,LEIDOS BIOMEDICAL RESEARCH INC,2052772.0,FY25 TO-B,Department of Health and Human Services,National Institutes of Health,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_75N91025F00007_7529_75N91019D00024_7529,Leidos Biomedical Research,Leidos
291586642,75N91023F00023,LEIDOS BIOMEDICAL RESEARCH INC,2003127.0,CHARACTERIZATION OF NANOPARTICLES ENCAPSULATING OLIGONUCLEOTIDES FOR TARGETING ENDOCYTOSIS IN NOCICEPTORS FOR THE TREATMENT OF NEUROPATHIC PAIN,Department of Health and Human Services,National Institutes of Health,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_75N91023F00023_7529_75N91019D00024_7529,Leidos Biomedical Research,Leidos
349751760,W912CG23C0013,"DYNETICS, INC.",1999988.0,BAA - SECURE ADVANCE FRAMEWORK FOR SIMULATION AND MODELING (SAFE-SIM) CONSTRUCTOR,Department of Defense,Department of the Army,,,,,,1173.0,department-of-defense,CONT_AWD_W912CG23C0013_9700_-NONE-_-NONE-,Dynetics,Leidos
298593074,FA875021C0512,KUDU DYNAMICS LLC,1999798.0,DENALI - 02,Department of Defense,Department of the Air Force,,,,,,1173.0,department-of-defense,CONT_AWD_FA875021C0512_9700_-NONE-_-NONE-,Kudu Dynamics,Leidos
291588481,75N91025F00006,LEIDOS BIOMEDICAL RESEARCH INC,1980867.0,FY25 TASK ORDER D - BASE: WO 126680 B539 EAST BASEMENT SWITCHBOARD REPLACEMENT. OPTION 1: 126680A B539 WEST ATTIC SWITCHBOARD REPLACEMENT,Department of Health and Human Services,National Institutes of Health,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_75N91025F00006_7529_75N91019D00024_7529,Leidos Biomedical Research,Leidos
298428213,FA813621F0080,LEIDOS INC,1878314.44,CEMS EXTENSION,Department of Defense,Department of the Air Force,,,,,,1173.0,department-of-defense,CONT_AWD_FA813621F0080_9700_FA873215D0009_9700,Leidos Inc,Leidos
291588566,75N91025F00026,LEIDOS BIOMEDICAL RESEARCH INC,1856809.0,FY25 TO-H W3F1 RENOVATIONS,Department of Health and Human Services,National Institutes of Health,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_75N91025F00026_7529_75N91019D00024_7529,Leidos Biomedical Research,Leidos
291586579,75N91023F00013,LEIDOS BIOMEDICAL RESEARCH INC,1784462.0,FY23 FACILITIES TO F,Department of Health and Human Services,National Institutes of Health,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_75N91023F00013_7529_75N91019D00024_7529,Leidos Biomedical Research,Leidos
291584119,75N91021F00008,LEIDOS BIOMEDICAL RESEARCH INC,1778014.0,FY21 FACILITIES TASK ORDER E (NCI-OSFM-21-0102),Department of Health and Human Services,National Institutes of Health,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_75N91021F00008_7529_75N91019D00024_7529,Leidos Biomedical Research,Leidos
309487253,N0001424C1128,KUDU DYNAMICS LLC,1742227.0,"KUDO DYNAMICS, LLC WILL DEVELOP OF ANALYSIS TOOLS, BENCHMARK TEST SUITES, AND ADVANCED  CAPABILITIES THAT WILL ASSESS AND ENABLE THE RESILIENCY OF DATA, ALGORITHMS, AND CYBER FEATURES IN  SYSTEMS AND PLATFORMS TO BE IDENTIFIED BY THE GOVERNMENT.",Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N0001424C1128_9700_-NONE-_-NONE-,Kudu Dynamics,Leidos
291588496,75N91025F00009,LEIDOS BIOMEDICAL RESEARCH INC,1676963.0,FY25 FACILITIES TO E - 126663 B539 MISC SAFETY UPGRADES,Department of Health and Human Services,National Institutes of Health,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_75N91025F00009_7529_75N91019D00024_7529,Leidos Biomedical Research,Leidos
277313333,12314218F0197,"1901 GROUP, LLC",1655330.08,AUDIOVISUAL SUPPORT FOR WHITTEN AND SOUTH BUILDING IN ACCORDANCE WITH THE PERFORMANCE WORK STATEMENT ATTACHED.,Department of Agriculture,Office of the Chief Financial Officer,,,,,,95.0,department-of-agriculture,CONT_AWD_12314218F0197_1205_AG3142B140014_1205,1901 Group,Leidos
291586631,75N91023F00021,LEIDOS BIOMEDICAL RESEARCH INC,1649757.0,"DRUG PRODUCT FORMULATION DEVELOPMENT, GMP MANUFACTURE, AND LONG-TERM STABILITY STUDIES OF BITOX FOR PHASE I CLINICAL TRIALS",Department of Health and Human Services,National Institutes of Health,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_75N91023F00021_7529_75N91019D00024_7529,Leidos Biomedical Research,Leidos
292603953,AG3144K170004,"1901 GROUP, LLC",1616928.58,"BPA CALL FOR:  NIAAS, MONITORING, MANAGEMENT, AND OPTIMIZATION OF LOCAL AREA NETWORK, VIDEO AND CABLE INFRASTRUCTURE  (BPA:  AG-3142-B-14-0014)   IGF::OT::IGF",Department of Agriculture,Office of the Chief Financial Officer,,,,,,95.0,department-of-agriculture,CONT_AWD_AG3144K170004_1205_AG3142B140014_1205,1901 Group,Leidos
297877987,FA237725CB023,"DYNETICS, INC.",1583000.0,AERIAL REFUELING BATTLE MANAGEMENT (ARBM),Department of Defense,Department of the Air Force,,,,,,1173.0,department-of-defense,CONT_AWD_FA237725CB023_9700_-NONE-_-NONE-,Dynetics,Leidos
297881287,FA248720F0073,"DYNETICS, INC.",1568203.87,TEST SYSTEMS AND EQUIPMENT CAPABILITIES (TSEC),Department of Defense,Department of the Air Force,,,,,,1173.0,department-of-defense,CONT_AWD_FA248720F0073_9700_FA248720D0071_9700,Dynetics,Leidos
291586637,75N91023F00022,LEIDOS BIOMEDICAL RESEARCH INC,1546809.0,MANUFACTURING OF TPM SUITABLE FOR HUMAN USE,Department of Health and Human Services,National Institutes of Health,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_75N91023F00022_7529_75N91019D00024_7529,Leidos Biomedical Research,Leidos
277314470,12314419F0017,"1901 GROUP, LLC",1538166.94,BPA CALL FOR:  NCR OPERATIONS (BPA:  AG-3142-B-14-0014)   IGF::OT::IGF,Department of Agriculture,Office of the Chief Financial Officer,,,,,,95.0,department-of-agriculture,CONT_AWD_12314419F0017_1205_AG3142B140014_1205,1901 Group,Leidos
297881396,FA248721F0076,"DYNETICS, INC.",1514288.1,TEST SYSTEMS AND EQUIPMENT CAPABILITIES,Department of Defense,Department of the Air Force,,,,,,1173.0,department-of-defense,CONT_AWD_FA248721F0076_9700_FA248720D0071_9700,Dynetics,Leidos
291586513,75N91023F00007,LEIDOS BIOMEDICAL RESEARCH INC,1504608.0,CCR-SPONSORED SUB-SAHARAN AFRICA MULTI-SITE TRIAL SUPPORT,Department of Health and Human Services,National Institutes of Health,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_75N91023F00007_7529_75N91019D00024_7529,Leidos Biomedical Research,Leidos
291584045,75N91021F00003,LEIDOS BIOMEDICAL RESEARCH INC,1482789.0,FY21 CONSOLIDATED FACILITIES TASK ORDER A,Department of Health and Human Services,National Institutes of Health,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_75N91021F00003_7529_75N91019D00024_7529,Leidos Biomedical Research,Leidos
291588563,75N91025F00025,LEIDOS BIOMEDICAL RESEARCH INC,1346384.0,"CHEMISTRY, MANUFACTURING, AND CONTROLS (CMC) DEVELOPMENT OF NES-100 AS A NASAL SPRAY OF A NEW ANALGESIC",Department of Health and Human Services,National Institutes of Health,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_75N91025F00025_7529_75N91019D00024_7529,Leidos Biomedical Research,Leidos
311619522,PC187020,"1901 GROUP, LLC",1300404.99,PROFESSIONAL DATA CENTER RELOCATION SERVICES,Peace Corps,Peace Corps,,,,,,89.0,peace-corps,CONT_AWD_PC187020_1145_GS35F0617W_4730,1901 Group,Leidos
291583029,75N91020F00034,LEIDOS BIOMEDICAL RESEARCH INC,1275555.0,DEVELOP A NONCOMPETITIVE MONOCLONAL ANTI-CD25,Department of Health and Human Services,National Institutes of Health,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_75N91020F00034_7529_75N91019D00024_7529,Leidos Biomedical Research,Leidos
291582980,75N91020F00020,LEIDOS BIOMEDICAL RESEARCH INC,1247433.0,GD2 CAR-T CELL THERAPY CLINICAL TRIAL SITE ADMINISTRATION AND CELL DISTRIBUTION LOGISTICS,Department of Health and Human Services,National Institutes of Health,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_75N91020F00020_7529_75N91019D00024_7529,Leidos Biomedical Research,Leidos
277314504,12314419F0055,"1901 GROUP, LLC",1228869.29,FY19 IOD/TASB - NCR VOICE SERVICES SUPPORT: SPEND PLAN -  TELE-SRVX-005; TELE-SRVX-007 AND SRVX-0027 REF CRQ: 3401622,Department of Agriculture,Office of the Chief Financial Officer,,,,,,95.0,department-of-agriculture,CONT_AWD_12314419F0055_1205_AG3142B140014_1205,1901 Group,Leidos
349751800,W912CG24C0010,KUDU DYNAMICS LLC,1221487.0,"NEW DARPA SIBR II - KUDU DYNAMICS, LLC, SEEKS TO DEVELOP NEW SOFTWARE (MOBILE AND WEB BASED) TO AUTOMATE AND DEMOCRATIZE THE ACCREDITATION PROCESS FOR SECURE FACILITIES, INCLUDING SAPF AND SCIF.",Department of Defense,Department of the Army,,,,,,1173.0,department-of-defense,CONT_AWD_W912CG24C0010_9700_-NONE-_-NONE-,Kudu Dynamics,Leidos
298579267,FA865124FB014,"DYNETICS, INC.",1214500.0,"ARTIFICIAL INTELLIGENCE, DEEP LEARNING, AND MACHINE LEARNING FOR MUNITIONS AUTONOMOUS TARGET ACQUISITION",Department of Defense,Department of the Air Force,,,,,,1173.0,department-of-defense,CONT_AWD_FA865124FB014_9700_FA865121D0062_9700,Dynetics,Leidos
298579032,FA865121F0061,"DYNETICS, INC.",1123692.0,SIGNAL/IMAGE PROCESSING DEVELOPMENT AND REAL-TIME IMPLEMENT,Department of Defense,Department of the Air Force,,,,,,1173.0,department-of-defense,CONT_AWD_FA865121F0061_9700_FA865121D0062_9700,Dynetics,Leidos
292603967,AG3144K170020,"1901 GROUP, LLC",1089045.12,BPA CALL FOR:  VOICE AND TELEPHONY SERVICES FOR USDA/CTS/IOD TELECOMMUNICATIONS SERVICE BRANCH (TSB) BPA:  AG-3142-B-14-0014   IGF::OT::IGF,Department of Agriculture,Office of the Chief Financial Officer,,,,,,95.0,department-of-agriculture,CONT_AWD_AG3144K170020_1205_AG3142B140014_1205,1901 Group,Leidos
291587768,75N91024F00025,LEIDOS BIOMEDICAL RESEARCH INC,1079915.0,FY24 FACILITIES TASK ORDER G B376 RENOVATE ROOMS 204-207,Department of Health and Human Services,National Institutes of Health,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_75N91024F00025_7529_75N91019D00024_7529,Leidos Biomedical Research,Leidos
291584110,75N91021F00007,LEIDOS BIOMEDICAL RESEARCH INC,1060605.0,FY21 CONSOLIDATED FACILITIES TASK ORDER D- REFURBISHMENT AND INFRASTRUCTURE PROJECTS FOCUSED ON FACILITY IMPROVEMENTS WITHIN THE NCI AT FREDERICK CAMPUS.,Department of Health and Human Services,National Institutes of Health,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_75N91021F00007_7529_75N91019D00024_7529,Leidos Biomedical Research,Leidos
291587760,75N91024F00022,LEIDOS BIOMEDICAL RESEARCH INC,1054209.0,FY24 FACILITIES TO E - W2F2 CCR AQUATICS FACILITY EXPANSION AND OFFICES ROOMS,Department of Health and Human Services,National Institutes of Health,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_75N91024F00022_7529_75N91019D00024_7529,Leidos Biomedical Research,Leidos
291583010,75N91020F00028,LEIDOS BIOMEDICAL RESEARCH INC,1021037.0,CGMP MANUFACTURING OF LMB-2 IMMUNOTOXIN,Department of Health and Human Services,National Institutes of Health,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_75N91020F00028_7529_75N91019D00024_7529,Leidos Biomedical Research,Leidos
277315431,12314420F0094,"1901 GROUP, LLC",1008650.4,ONE NEIGHBORHOOD-NAIAS 2,Department of Agriculture,Office of the Chief Financial Officer,,,,,,95.0,department-of-agriculture,CONT_AWD_12314420F0094_1205_AG3142B140014_1205,1901 Group,Leidos
311094590,N6833520C0090,NEODYNETICS CORPORATION,1008588.0,RESEARCH AND DEVELOPMENT,Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N6833520C0090_9700_-NONE-_-NONE-,Dynetics,Leidos
291586537,75N91023F00009,LEIDOS BIOMEDICAL RESEARCH INC,1007301.0,INSILICO AND EX-VIVO IMMUNOGENICITY ANALYSIS OF NCATS GENE THERAPY TEST,Department of Health and Human Services,National Institutes of Health,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_75N91023F00009_7529_75N91019D00024_7529,Leidos Biomedical Research,Leidos
291583041,75N91020F00037,LEIDOS BIOMEDICAL RESEARCH INC,992988.0,NEXT GENERATION CANCER MODELS (NON CMDC) MOLECULAR CHARACTERIZATION AND CLINICAL DATA COLLECTION,Department of Health and Human Services,National Institutes of Health,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_75N91020F00037_7529_75N91019D00024_7529,Leidos Biomedical Research,Leidos
291582646,75N91020F00001,LEIDOS BIOMEDICAL RESEARCH INC,968062.0,FY20 FACILITIES TASK ORDER A  REFURBISHMENT AND INFRASTRUCTURE PROJECTS FOCUSED ON FACILITY IMPROVEMENTS WITHIN THE NCI AT FREDERICK CAMPUS,Department of Health and Human Services,National Institutes of Health,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_75N91020F00001_7529_75N91019D00024_7529,Leidos Biomedical Research,Leidos
291582963,75N91020F00016,LEIDOS BIOMEDICAL RESEARCH INC,926047.0,COMPARATIVE ONCOLOGY CLINICAL TRIALS,Department of Health and Human Services,National Institutes of Health,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_75N91020F00016_7529_75N91019D00024_7529,Leidos Biomedical Research,Leidos
291588539,75N91025F00019,LEIDOS BIOMEDICAL RESEARCH INC,921875.0,LEAD OPTIMIZATION OF A LONG NON-CODING RNA (LNCRNA) AS A POTENTIAL LIPID- AND GLUCOSE-LOWERING THERAPEUTIC,Department of Health and Human Services,National Institutes of Health,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_75N91025F00019_7529_75N91019D00024_7529,Leidos Biomedical Research,Leidos
291588535,75N91025F00018,LEIDOS BIOMEDICAL RESEARCH INC,917706.0,MANUFACTURING PROCESS DEVELOPMENT OF 4-HB,Department of Health and Human Services,National Institutes of Health,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_75N91025F00018_7529_75N91019D00024_7529,Leidos Biomedical Research,Leidos
277315430,12314420F0093,"1901 GROUP, LLC",891444.93,DESCRIPTION: FY20 IOSB/1901 ONE NEIGHBORHD NTWRK FLATTENING SPEND PLAN: ASXGENOOX0000113 POC: MARK HIRST REF USDA CRQ 3662090,Department of Agriculture,Office of the Chief Financial Officer,,,,,,95.0,department-of-agriculture,CONT_AWD_12314420F0093_1205_AG3142B140014_1205,1901 Group,Leidos
